# Energy V1 V2 V3 V4 V5 V6 V7 V8 V9
-1.462917e+02 1.342000e+01 5.090000e-16 6.674000e+00 0.000000e+00 6.241000e+00 1.433000e-15 0.000000e+00 0.000000e+00 1.547000e+01
-1.462331e+02 7.473000e+00 2.424000e+00 2.313000e+00 0.000000e+00 5.428000e+00 3.061000e+00 0.000000e+00 0.000000e+00 3.184000e+01
-1.462179e+02 9.500000e+00 2.496000e+00 -2.882000e+01 0.000000e+00 1.342000e+01 3.770000e+00 0.000000e+00 0.000000e+00 1.972000e+01
-1.461820e+02 3.168000e+01 2.164000e-15 -3.469000e+00 0.000000e+00 6.532000e+00 1.862000e-15 0.000000e+00 0.000000e+00 1.246000e+01
-1.461740e+02 1.059000e+01 -3.700000e+00 5.281000e-01 0.000000e+00 6.232000e+00 1.538000e-01 0.000000e+00 0.000000e+00 1.962000e+01
-1.461682e+02 9.600000e+00 8.497000e-16 -3.617000e+00 0.000000e+00 6.237000e+00 1.023000e-15 0.000000e+00 0.000000e+00 2.166000e+01
-1.461349e+02 1.289000e+01 1.285000e-15 -6.536000e+00 0.000000e+00 6.239000e+00 1.372000e-15 0.000000e+00 0.000000e+00 1.616000e+01
-1.461006e+02 5.903000e+00 1.328000e+00 -1.526000e+00 0.000000e+00 1.546000e+01 1.268000e+00 0.000000e+00 0.000000e+00 7.023000e+00
-1.460845e+02 1.516000e+01 2.476000e+00 1.109000e+01 0.000000e+00 6.023000e+00 -1.639000e+00 0.000000e+00 0.000000e+00 7.029000e+00
-1.460028e+02 9.653000e+00 1.572000e-16 1.686000e+01 0.000000e+00 6.239000e+00 1.034000e-15 0.000000e+00 0.000000e+00 4.288000e+01
-1.459977e+02 3.157000e+00 -6.191000e-01 4.419000e+00 0.000000e+00 8.590000e+00 -6.542000e+00 0.000000e+00 0.000000e+00 2.296000e+01
-1.459584e+02 8.022000e+00 -3.778000e-01 -4.137000e+01 0.000000e+00 1.338000e+01 -2.385000e+01 0.000000e+00 0.000000e+00 5.866000e+00
-1.459555e+02 1.009000e+01 1.781000e-15 -1.279000e+01 0.000000e+00 5.837000e+00 9.591000e-16 0.000000e+00 0.000000e+00 2.162000e+01
-1.459481e+02 1.898000e+01 3.521000e-15 -2.562000e+01 0.000000e+00 6.238000e+00 1.008000e-15 0.000000e+00 0.000000e+00 2.198000e+01
-1.458850e+02 9.034000e+00 -3.455000e-01 3.491000e+00 0.000000e+00 1.047000e+01 -5.354000e+00 0.000000e+00 0.000000e+00 1.014000e+01
-1.458492e+02 6.238000e+00 1.815000e-16 3.820000e-16 0.000000e+00 4.916000e+01 4.005000e+01 0.000000e+00 0.000000e+00 1.675000e+01
-1.458281e+02 7.852000e+00 5.186000e-16 -5.944000e-01 0.000000e+00 6.233000e+00 1.674000e-15 0.000000e+00 0.000000e+00 2.645000e+01
-1.457986e+02 1.491000e+01 1.348000e-15 -5.959000e+00 0.000000e+00 6.241000e+00 1.591000e-15 0.000000e+00 0.000000e+00 1.394000e+01
-1.457848e+02 2.274000e+01 1.186000e-15 3.663000e+00 0.000000e+00 6.241000e+00 1.214000e-15 0.000000e+00 0.000000e+00 1.826000e+01
-1.457681e+02 1.338000e+01 8.512000e-16 -5.074000e-01 0.000000e+00 1.114000e+01 2.313000e-15 0.000000e+00 0.000000e+00 1.711000e+01
-1.457538e+02 6.088000e+00 4.630000e-16 -1.329000e+00 0.000000e+00 1.452000e+01 3.479000e-15 0.000000e+00 0.000000e+00 2.965000e+01
-1.457500e+02 1.425000e+01 2.317000e+00 8.376000e-02 0.000000e+00 6.572000e+00 -2.179000e+00 0.000000e+00 0.000000e+00 1.340000e+01
-1.457366e+02 1.493000e+01 1.005000e-15 -1.417000e+00 0.000000e+00 6.234000e+00 1.592000e-15 0.000000e+00 0.000000e+00 1.391000e+01
-1.457139e+02 1.537000e+01 1.731000e-15 -9.956000e+00 0.000000e+00 6.236000e+00 1.637000e-15 0.000000e+00 0.000000e+00 2.706000e+01
-1.456767e+02 1.502000e+01 1.052000e-15 -2.021000e+00 0.000000e+00 6.240000e+00 1.617000e-15 0.000000e+00 0.000000e+00 1.371000e+01
-1.455973e+02 3.305000e+01 1.607000e+01 -6.345000e+00 0.000000e+00 9.125000e+00 -1.412000e+00 0.000000e+00 0.000000e+00 8.372000e+00
-1.455749e+02 5.176000e+00 4.062000e-01 -4.862000e+00 0.000000e+00 1.022000e+01 8.735000e-01 0.000000e+00 0.000000e+00 2.493000e+01
-1.455628e+02 3.284000e+00 3.596000e-16 -2.019000e+00 0.000000e+00 3.056000e+01 8.687000e-15 0.000000e+00 0.000000e+00 6.250000e+00
-1.455159e+02 1.087000e+01 2.242000e+00 5.877000e+00 0.000000e+00 1.001000e+01 -7.294000e-01 0.000000e+00 0.000000e+00 5.790000e+00
-1.455143e+02 8.739000e+00 5.480000e-16 -2.084000e-01 0.000000e+00 7.890000e+00 1.535000e-15 0.000000e+00 0.000000e+00 1.826000e+01
-1.455031e+02 8.484000e+00 1.940000e+00 -4.673000e+00 0.000000e+00 9.514000e+00 -1.093000e-01 0.000000e+00 0.000000e+00 1.188000e+01
-1.454922e+02 8.241000e+00 -4.035000e+00 1.296000e+00 0.000000e+00 9.062000e+00 -3.758000e+00 0.000000e+00 0.000000e+00 8.446000e+00
-1.454881e+02 5.351000e+00 1.539000e-16 4.438000e+00 0.000000e+00 6.234000e+00 1.142000e-15 0.000000e+00 0.000000e+00 3.877000e+01
-1.454873e+02 1.305000e+01 8.595000e-16 7.993000e-16 0.000000e+00 6.222000e+00 -4.517000e-01 0.000000e+00 0.000000e+00 1.590000e+01
-1.454808e+02 1.111000e+01 9.210000e+00 -6.560000e+00 0.000000e+00 8.445000e+00 1.127000e+01 0.000000e+00 0.000000e+00 1.339000e+01
-1.454730e+02 1.014000e+01 3.419000e-16 6.421000e+00 0.000000e+00 6.240000e+00 1.078000e-15 0.000000e+00 0.000000e+00 2.057000e+01
-1.454344e+02 5.146000e+01 9.367000e+00 3.203000e-15 0.000000e+00 6.238000e+00 1.360000e-15 0.000000e+00 0.000000e+00 8.147000e+00
-1.453950e+02 2.266000e+01 1.627000e-15 -3.630000e+00 0.000000e+00 6.237000e+00 1.207000e-15 0.000000e+00 0.000000e+00 1.836000e+01
-1.453885e+02 1.473000e+01 5.462000e-16 7.698000e+00 0.000000e+00 6.239000e+00 1.567000e-15 0.000000e+00 0.000000e+00 1.415000e+01
-1.453854e+02 1.282000e+01 6.573000e+00 -6.555000e+00 0.000000e+00 7.290000e+00 3.808000e+00 0.000000e+00 0.000000e+00 1.341000e+01
-1.453763e+02 1.500000e+01 1.545000e-15 -8.158000e+00 0.000000e+00 6.242000e+00 1.603000e-15 0.000000e+00 0.000000e+00 1.384000e+01
-1.453659e+02 1.576000e+01 1.370000e-15 -5.639000e+00 0.000000e+00 6.239000e+00 1.701000e-15 0.000000e+00 0.000000e+00 1.303000e+01
-1.453383e+02 1.330000e+01 1.533000e+00 -2.883000e-02 0.000000e+00 1.311000e+01 4.942000e+00 0.000000e+00 0.000000e+00 1.446000e+01
-1.453383e+02 2.400000e+01 1.279000e-15 3.353000e+00 0.000000e+00 6.244000e+00 1.285000e-15 0.000000e+00 0.000000e+00 1.726000e+01
-1.452594e+02 1.396000e+01 1.976000e-16 2.858000e+01 0.000000e+00 6.245000e+00 1.494000e-15 0.000000e+00 0.000000e+00 2.971000e+01
-1.452428e+02 3.187000e+01 1.969000e-15 1.952000e-15 0.000000e+00 2.619000e+01 -2.365000e-01 0.000000e+00 0.000000e+00 6.237000e+00
-1.452033e+02 5.410000e+00 -3.124000e+00 3.825000e-16 0.000000e+00 6.247000e+00 1.526000e-15 0.000000e+00 0.000000e+00 5.817000e+01
-1.451963e+02 3.185000e+01 1.264000e-15 1.950000e-15 0.000000e+00 2.609000e+01 1.168000e+01 0.000000e+00 0.000000e+00 6.241000e+00
-1.451825e+02 1.337000e+01 8.104000e-16 1.358000e-01 0.000000e+00 6.547000e+00 1.611000e-15 0.000000e+00 0.000000e+00 1.444000e+01
-1.451739e+02 1.303000e+01 -6.600000e-02 -2.163000e+00 0.000000e+00 1.589000e+01 1.263000e+00 0.000000e+00 0.000000e+00 1.249000e+01
-1.451694e+02 1.361000e+01 4.869000e+00 2.013000e+01 0.000000e+00 1.382000e+01 -6.880000e+00 0.000000e+00 0.000000e+00 1.339000e+01
-1.451641e+02 7.277000e+00 4.334000e+00 9.152000e+00 0.000000e+00 1.492000e+01 -5.710000e+00 0.000000e+00 0.000000e+00 1.163000e+01
-1.451465e+02 3.481000e+00 1.279000e-15 -1.016000e+01 0.000000e+00 2.749000e+01 7.359000e-15 0.000000e+00 0.000000e+00 1.327000e+01
-1.451262e+02 3.460000e+00 3.297000e-16 -1.581000e+00 0.000000e+00 1.507000e+01 2.241000e-15 0.000000e+00 0.000000e+00 2.389000e+01
-1.451105e+02 1.284000e+01 -6.531000e+00 6.549000e+00 0.000000e+00 7.299000e+00 -3.182000e+00 0.000000e+00 0.000000e+00 1.340000e+01
-1.451031e+02 1.726000e+01 1.300000e-15 -3.604000e+00 0.000000e+00 6.246000e+00 1.844000e-15 0.000000e+00 0.000000e+00 1.203000e+01
-1.450734e+02 1.411000e+01 2.991000e+00 -1.330000e+01 0.000000e+00 6.613000e+00 -3.577000e+00 0.000000e+00 0.000000e+00 1.342000e+01
-1.450710e+02 1.411000e+01 2.875000e+00 -6.568000e+00 0.000000e+00 6.606000e+00 -3.634000e+00 0.000000e+00 0.000000e+00 1.342000e+01
-1.450639e+02 3.168000e+01 2.153000e-15 -3.318000e+00 0.000000e+00 6.535000e+00 1.863000e-15 0.000000e+00 0.000000e+00 1.246000e+01
-1.450335e+02 5.155000e+01 1.789000e-15 3.157000e-15 0.000000e+00 4.053000e+00 2.427000e+00 0.000000e+00 0.000000e+00 6.240000e+00
-1.449950e+02 2.973000e+01 1.631000e-15 3.275000e+00 0.000000e+00 6.237000e+00 1.592000e-15 0.000000e+00 0.000000e+00 1.392000e+01
-1.449798e+02 8.265000e+00 8.828000e+00 -5.719000e+00 0.000000e+00 9.569000e+00 -3.312000e-01 0.000000e+00 0.000000e+00 1.596000e+01
-1.449526e+02 4.871000e+00 -4.589000e+00 -9.776000e+00 0.000000e+00 6.477000e+00 -1.445000e+01 0.000000e+00 0.000000e+00 1.998000e+01
-1.449359e+02 8.049000e+00 5.353000e-16 -6.651000e-01 0.000000e+00 6.240000e+00 1.713000e-15 0.000000e+00 0.000000e+00 2.588000e+01
-1.449148e+02 9.519000e+00 1.171000e-15 -7.197000e+00 0.000000e+00 6.239000e+00 1.007000e-15 0.000000e+00 0.000000e+00 1.100000e+01
-1.449099e+02 7.358000e+00 1.043000e+00 -2.123000e+00 0.000000e+00 6.446000e+00 1.957000e+00 0.000000e+00 0.000000e+00 1.328000e+01
-1.449009e+02 6.242000e+00 3.291000e-16 3.822000e-16 0.000000e+00 2.619000e+01 3.936000e+00 0.000000e+00 0.000000e+00 3.186000e+01
-1.448599e+02 1.122000e+01 6.459000e-16 6.875000e-01 0.000000e+00 1.338000e+01 2.815000e-15 0.000000e+00 0.000000e+00 8.443000e+00
-1.448589e+02 1.075000e+01 7.859000e-16 -1.917000e+00 0.000000e+00 1.985000e+01 5.841000e-15 0.000000e+00 0.000000e+00 6.037000e+00
-1.448004e+02 1.300000e+01 -6.301000e+00 -6.787000e+00 0.000000e+00 1.439000e+01 -1.397000e+00 0.000000e+00 0.000000e+00 1.339000e+01
-1.447969e+02 1.400000e+01 5.409000e-01 -7.270000e-01 0.000000e+00 1.154000e+01 2.939000e+00 0.000000e+00 0.000000e+00 3.846000e+00
-1.447915e+02 9.421000e+00 4.608000e+00 8.308000e+00 0.000000e+00 1.264000e+01 -7.010000e+00 0.000000e+00 0.000000e+00 1.063000e+01
-1.447714e+02 9.842000e+00 6.026000e-16 6.026000e-16 0.000000e+00 1.941000e+01 5.145000e-15 0.000000e+00 0.000000e+00 1.340000e+01
-1.447657e+02 6.873000e+00 1.494000e-16 8.465000e+00 0.000000e+00 6.238000e+00 1.458000e-15 0.000000e+00 0.000000e+00 3.040000e+01
-1.447573e+02 6.242000e+00 3.822000e-16 3.822000e-16 0.000000e+00 5.122000e+01 1.114000e-14 0.000000e+00 0.000000e+00 8.168000e+00
-1.447453e+02 1.140000e+01 5.973000e-16 1.784000e+00 0.000000e+00 6.239000e+00 1.210000e-15 0.000000e+00 0.000000e+00 1.832000e+01
-1.447447e+02 1.514000e+01 8.076000e-16 2.098000e+00 0.000000e+00 6.236000e+00 1.620000e-15 0.000000e+00 0.000000e+00 1.368000e+01
-1.447353e+02 1.165000e+01 8.500000e+00 2.021000e+01 0.000000e+00 8.081000e+00 1.934000e+00 0.000000e+00 0.000000e+00 1.339000e+01
-1.447257e+02 4.041000e+00 1.573000e-16 1.893000e+00 0.000000e+00 7.873000e+00 1.409000e-15 0.000000e+00 0.000000e+00 1.985000e+01
-1.447131e+02 1.311000e+01 -3.673000e+00 8.336000e-16 0.000000e+00 6.238000e+00 1.403000e-15 0.000000e+00 0.000000e+00 3.160000e+01
-1.447125e+02 5.434000e+00 -4.579000e+00 -1.871000e+00 0.000000e+00 1.636000e+01 1.111000e+01 0.000000e+00 0.000000e+00 1.073000e+01
-1.447077e+02 2.613000e+01 8.353000e-16 1.821000e+01 0.000000e+00 6.243000e+00 1.390000e-15 0.000000e+00 0.000000e+00 1.595000e+01
-1.446890e+02 4.292000e+00 1.047000e-16 4.531000e+00 0.000000e+00 3.185000e+01 5.949000e-15 0.000000e+00 0.000000e+00 1.902000e+01
-1.446781e+02 3.632000e+00 3.422000e+00 -3.535000e+00 0.000000e+00 9.308000e+00 -1.294000e+01 0.000000e+00 0.000000e+00 1.859000e+01
-1.446533e+02 1.336000e+01 1.247000e+00 -1.026000e+00 0.000000e+00 9.777000e+00 -5.165000e-01 0.000000e+00 0.000000e+00 9.659000e+00
-1.446292e+02 3.162000e+01 2.717000e-15 1.936000e-15 0.000000e+00 1.304000e+01 -4.502000e+00 0.000000e+00 0.000000e+00 6.249000e+00
-1.445991e+02 4.922000e+00 4.726000e+00 -7.617000e-01 0.000000e+00 1.342000e+01 -8.307000e+00 0.000000e+00 0.000000e+00 9.656000e+00
-1.445904e+02 3.771000e+00 3.018000e-16 -1.022000e+00 0.000000e+00 3.050000e+01 4.995000e-15 0.000000e+00 0.000000e+00 1.085000e+01
-1.445649e+02 1.147000e+01 8.715000e+00 1.042000e-01 0.000000e+00 8.163000e+00 -3.419000e-01 0.000000e+00 0.000000e+00 1.341000e+01
-1.445312e+02 1.592000e+01 2.611000e-16 2.758000e+01 0.000000e+00 6.242000e+00 1.685000e-15 0.000000e+00 0.000000e+00 2.633000e+01
-1.445263e+02 2.366000e+01 3.273000e-15 -2.149000e+01 0.000000e+00 6.242000e+00 1.256000e-15 0.000000e+00 0.000000e+00 1.765000e+01
-1.445221e+02 2.675000e+01 1.638000e-15 1.638000e-15 0.000000e+00 1.244000e+01 2.861000e-15 0.000000e+00 0.000000e+00 7.723000e+00
-1.445215e+02 7.534000e+00 1.842000e-16 7.931000e+00 0.000000e+00 6.236000e+00 1.600000e-15 0.000000e+00 0.000000e+00 2.769000e+01
-1.445030e+02 1.295000e+01 3.455000e+00 -4.456000e+00 0.000000e+00 1.111000e+01 -5.641000e+00 0.000000e+00 0.000000e+00 8.779000e+00
-1.444958e+02 6.672000e+00 4.058000e-16 4.519000e-02 0.000000e+00 3.115000e+01 8.866000e-15 0.000000e+00 0.000000e+00 6.242000e+00
-1.444782e+02 4.223000e+00 -8.016000e-02 -1.018000e+01 0.000000e+00 9.647000e+00 -2.005000e+00 0.000000e+00 0.000000e+00 1.549000e+01
-1.444707e+02 1.607000e+01 9.711000e-16 2.152000e-01 0.000000e+00 6.242000e+00 1.713000e-15 0.000000e+00 0.000000e+00 1.295000e+01
-1.444521e+02 9.258000e+00 4.799000e-16 1.551000e+00 0.000000e+00 6.242000e+00 9.825000e-16 0.000000e+00 0.000000e+00 2.257000e+01
-1.444428e+02 1.537000e+01 7.882000e-16 2.740000e+00 0.000000e+00 6.241000e+00 1.649000e-15 0.000000e+00 0.000000e+00 1.345000e+01
-1.444368e+02 2.965000e+01 1.240000e-15 1.157000e+01 0.000000e+00 6.241000e+00 1.578000e-15 0.000000e+00 0.000000e+00 1.405000e+01
-1.444195e+02 1.039000e+01 5.537000e+00 1.487000e+01 0.000000e+00 4.361000e+00 -1.902000e+00 0.000000e+00 0.000000e+00 1.394000e+01
-1.444107e+02 6.854000e+00 4.709000e-16 -7.907000e-01 0.000000e+00 6.234000e+00 1.466000e-15 0.000000e+00 0.000000e+00 3.023000e+01
-1.443862e+02 9.462000e+00 -4.505000e+00 8.321000e+00 0.000000e+00 2.541000e+01 1.372000e+01 0.000000e+00 0.000000e+00 1.053000e+01
-1.443754e+02 3.011000e+00 3.925000e+00 -3.302000e+00 0.000000e+00 1.486000e+01 -2.221000e-01 0.000000e+00 0.000000e+00 1.419000e+01
-1.443727e+02 2.320000e+01 1.214000e-15 3.652000e+00 0.000000e+00 6.240000e+00 1.230000e-15 0.000000e+00 0.000000e+00 1.802000e+01
-1.443659e+02 6.418000e+00 -6.827000e+00 -3.106000e-01 0.000000e+00 1.489000e+01 5.912000e+00 0.000000e+00 0.000000e+00 1.339000e+01
-1.443577e+02 5.629000e+00 -3.115000e+00 2.739000e+00 0.000000e+00 1.141000e+01 -4.183000e+00 0.000000e+00 0.000000e+00 9.931000e+00
-1.443393e+02 1.446000e+01 6.976000e-16 8.853000e-16 0.000000e+00 1.310000e+01 3.152000e+00 0.000000e+00 0.000000e+00 1.337000e+01
-1.443312e+02 6.532000e+00 2.989000e-16 3.999000e-16 0.000000e+00 1.581000e+01 4.673000e+00 0.000000e+00 0.000000e+00 1.247000e+01
-1.443266e+02 1.027000e+01 4.919000e+00 1.127000e+01 0.000000e+00 8.292000e+00 4.542000e+00 0.000000e+00 0.000000e+00 1.502000e+01
-1.443088e+02 6.808000e+00 3.629000e-16 9.469000e-01 0.000000e+00 6.232000e+00 1.451000e-15 0.000000e+00 0.000000e+00 3.053000e+01
-1.442945e+02 1.570000e+01 1.848000e+00 -1.255000e+00 0.000000e+00 1.300000e+01 -4.085000e+00 0.000000e+00 0.000000e+00 1.244000e+01
-1.442684e+02 2.432000e+01 1.297000e-15 3.361000e+00 0.000000e+00 6.245000e+00 1.296000e-15 0.000000e+00 0.000000e+00 1.712000e+01
-1.442609e+02 1.526000e+01 5.201000e-16 9.456000e+00 0.000000e+00 6.234000e+00 1.622000e-15 0.000000e+00 0.000000e+00 2.731000e+01
-1.442542e+02 1.607000e+01 1.113000e-15 9.840000e-16 0.000000e+00 1.297000e+01 -1.603000e+00 0.000000e+00 0.000000e+00 1.250000e+01
-1.442443e+02 1.466000e+01 5.350000e+00 3.697000e+00 0.000000e+00 7.041000e+00 -1.061000e+00 0.000000e+00 0.000000e+00 1.246000e+01
-1.442369e+02 2.590000e+00 -2.031000e+00 -3.369000e+00 0.000000e+00 1.295000e+01 -3.343000e+00 0.000000e+00 0.000000e+00 1.905000e+01
-1.441978e+02 1.577000e+01 9.415000e-01 -1.481000e+00 0.000000e+00 6.567000e+00 -6.328000e+00 0.000000e+00 0.000000e+00 6.234000e+00
-1.441947e+02 1.521000e+01 5.452000e-16 8.543000e+00 0.000000e+00 6.243000e+00 1.624000e-15 0.000000e+00 0.000000e+00 1.366000e+01
-1.441912e+02 1.326000e+01 -5.680000e+00 1.910000e-01 0.000000e+00 7.073000e+00 7.279000e+00 0.000000e+00 0.000000e+00 1.337000e+01
-1.441825e+02 2.099000e+01 1.285000e-15 1.285000e-15 0.000000e+00 4.024000e+01 1.147000e-14 0.000000e+00 0.000000e+00 6.235000e+00
-1.441444e+02 1.168000e+01 8.828000e-16 -2.479000e+00 0.000000e+00 6.246000e+00 1.245000e-15 0.000000e+00 0.000000e+00 1.783000e+01
-1.440998e+02 5.983000e+00 2.725000e-16 1.797000e+00 0.000000e+00 5.085000e+00 8.317000e-16 0.000000e+00 0.000000e+00 2.172000e+01
-1.440590e+02 1.195000e+01 2.391000e+00 1.029000e+01 0.000000e+00 6.653000e+00 -1.536000e+00 0.000000e+00 0.000000e+00 1.586000e+01
-1.440569e+02 9.933000e+00 3.323000e+00 6.718000e+00 0.000000e+00 1.323000e+01 -3.951000e+00 0.000000e+00 0.000000e+00 4.825000e+00
-1.440338e+02 3.185000e+01 1.950000e-15 1.950000e-15 0.000000e+00 2.628000e+01 7.489000e-15 0.000000e+00 0.000000e+00 6.235000e+00
-1.440262e+02 1.023000e+01 6.514000e+00 1.024000e+01 0.000000e+00 7.736000e+00 1.899000e+00 0.000000e+00 0.000000e+00 1.594000e+01
-1.440245e+02 7.882000e+00 7.483000e-16 -3.569000e+00 0.000000e+00 7.885000e+00 1.379000e-15 0.000000e+00 0.000000e+00 2.032000e+01
-1.440179e+02 1.254000e+01 -9.608000e+00 -1.332000e+00 0.000000e+00 8.102000e+00 2.511000e+00 0.000000e+00 0.000000e+00 1.248000e+01
-1.440104e+02 5.382000e+00 6.995000e-16 -4.444000e+00 0.000000e+00 6.240000e+00 1.148000e-15 0.000000e+00 0.000000e+00 3.864000e+01
-1.440083e+02 6.449000e+00 -1.393000e+00 1.103000e+01 0.000000e+00 7.691000e+00 -1.952000e+00 0.000000e+00 0.000000e+00 1.291000e+01
-1.440069e+02 4.672000e+00 1.288000e-16 4.137000e+00 0.000000e+00 1.322000e+01 2.223000e-15 0.000000e+00 0.000000e+00 2.113000e+01
-1.440040e+02 4.957000e+00 -1.138000e+00 -2.184000e-01 0.000000e+00 4.743000e+00 1.689000e+00 0.000000e+00 0.000000e+00 4.034000e+01
-1.439979e+02 1.340000e+01 8.203000e-16 8.203000e-16 0.000000e+00 1.964000e+01 3.578000e-15 0.000000e+00 0.000000e+00 9.751000e+00
-1.439815e+02 1.315000e+01 5.913000e+00 -6.894000e+00 0.000000e+00 7.100000e+00 1.152000e+00 0.000000e+00 0.000000e+00 1.340000e+01
-1.439446e+02 9.486000e+00 -2.399000e+00 -6.498000e+00 0.000000e+00 2.207000e+01 -6.584000e+00 0.000000e+00 0.000000e+00 6.055000e+00
-1.439405e+02 7.321000e+00 2.590000e-16 4.220000e+00 0.000000e+00 5.236000e+00 1.152000e-15 0.000000e+00 0.000000e+00 3.231000e+01
-1.439128e+02 1.214000e+01 6.537000e+00 1.352000e+00 0.000000e+00 1.107000e+01 2.681000e+00 0.000000e+00 0.000000e+00 4.694000e+00
-1.438891e+02 5.986000e+00 5.340000e-17 2.011000e+01 0.000000e+00 5.049000e+00 8.195000e-16 0.000000e+00 0.000000e+00 2.189000e+01
-1.437652e+02 5.240000e+00 2.555000e+00 6.534000e+00 0.000000e+00 1.518000e+01 -4.719000e+00 0.000000e+00 0.000000e+00 1.588000e+01
-1.437538e+02 7.884000e+00 4.828000e-16 4.828000e-16 0.000000e+00 1.294000e+01 3.689000e-15 0.000000e+00 0.000000e+00 2.493000e+01
-1.437151e+02 8.078000e+00 8.560000e+00 1.458000e+01 0.000000e+00 6.824000e+00 1.205000e+01 0.000000e+00 0.000000e+00 1.759000e+01
-1.436886e+02 2.157000e+01 3.111000e-15 -2.083000e+01 0.000000e+00 6.240000e+00 1.141000e-15 0.000000e+00 0.000000e+00 1.944000e+01
-1.436627e+02 6.237000e+00 3.819000e-16 3.819000e-16 0.000000e+00 3.200000e+01 8.674000e-15 0.000000e+00 0.000000e+00 1.311000e+01
-1.436576e+02 2.253000e+01 7.465000e-16 1.472000e+01 0.000000e+00 6.241000e+00 1.190000e-15 0.000000e+00 0.000000e+00 9.318000e+00
-1.436253e+02 1.283000e+01 1.687000e+00 5.440000e+00 0.000000e+00 1.485000e+01 5.982000e+00 0.000000e+00 0.000000e+00 1.341000e+01
-1.435902e+02 1.294000e+01 -9.156000e+00 -1.176000e+00 0.000000e+00 7.891000e+00 -3.597000e+00 0.000000e+00 0.000000e+00 1.247000e+01
-1.435676e+02 3.175000e+01 1.307000e-15 1.293000e+01 0.000000e+00 6.237000e+00 1.679000e-15 0.000000e+00 0.000000e+00 1.320000e+01
-1.435597e+02 1.240000e+01 6.884000e-16 1.219000e+00 0.000000e+00 6.651000e+00 1.540000e-15 0.000000e+00 0.000000e+00 3.068000e+01
-1.435550e+02 2.489000e+01 1.524000e-15 1.524000e-15 0.000000e+00 1.297000e+01 2.923000e-15 0.000000e+00 0.000000e+00 7.882000e+00
-1.435345e+02 7.006000e+00 2.580000e-16 3.717000e+00 0.000000e+00 2.478000e+01 5.975000e-15 0.000000e+00 0.000000e+00 7.366000e+00
-1.434848e+02 3.509000e+01 2.148000e-15 2.148000e-15 0.000000e+00 4.597000e+00 1.035000e-15 0.000000e+00 0.000000e+00 7.893000e+00
-1.434661e+02 1.370000e+01 1.019000e+01 -3.522000e+00 0.000000e+00 1.188000e+01 -6.151000e+00 0.000000e+00 0.000000e+00 1.578000e+01
-1.434463e+02 6.499000e+00 -5.589000e+00 2.424000e+00 0.000000e+00 7.894000e+00 2.607000e-02 0.000000e+00 0.000000e+00 2.486000e+01
-1.434448e+02 6.568000e+00 3.991000e-16 4.022000e-16 0.000000e+00 1.338000e+01 1.020000e-01 0.000000e+00 0.000000e+00 2.884000e+01
-1.434366e+02 4.655000e+00 -3.176000e+00 2.016000e+01 0.000000e+00 7.848000e+00 5.458000e+00 0.000000e+00 0.000000e+00 3.501000e+01
-1.434279e+02 6.237000e+00 3.819000e-16 3.819000e-16 0.000000e+00 3.164000e+01 8.557000e-15 0.000000e+00 0.000000e+00 1.314000e+01
-1.434192e+02 1.322000e+01 7.202000e-16 8.097000e-16 0.000000e+00 6.197000e+00 7.278000e-01 0.000000e+00 0.000000e+00 1.596000e+01
-1.434028e+02 5.252000e+01 3.216000e-15 3.216000e-15 0.000000e+00 6.235000e+00 1.372000e-15 0.000000e+00 0.000000e+00 8.071000e+00
-1.433965e+02 5.001000e+00 -2.080000e-02 -2.901000e+00 0.000000e+00 1.037000e+01 -2.628000e+00 0.000000e+00 0.000000e+00 1.238000e+01
-1.433854e+02 7.844000e+00 2.575000e-16 5.213000e+00 0.000000e+00 6.232000e+00 1.640000e-15 0.000000e+00 0.000000e+00 2.700000e+01
-1.432852e+02 1.578000e+01 1.195000e+00 -1.262000e+00 0.000000e+00 6.478000e+00 -3.992000e+00 0.000000e+00 0.000000e+00 1.247000e+01
-1.432668e+02 3.320000e+00 3.463000e-16 -1.853000e+00 0.000000e+00 1.519000e+01 4.344000e-15 0.000000e+00 0.000000e+00 2.485000e+01
-1.432659e+02 3.497000e+00 1.350000e-16 1.671000e+00 0.000000e+00 2.719000e+01 7.287000e-15 0.000000e+00 0.000000e+00 1.326000e+01
-1.432608e+02 8.252000e+00 1.006000e-15 -6.139000e+00 0.000000e+00 1.184000e+01 3.145000e-15 0.000000e+00 0.000000e+00 2.674000e+01
-1.432456e+02 1.016000e+01 1.259000e+00 1.227000e+00 0.000000e+00 1.508000e+01 4.923000e+00 0.000000e+00 0.000000e+00 8.326000e+00
-1.432453e+02 1.211000e+01 4.873000e-16 5.242000e+00 0.000000e+00 6.239000e+00 1.281000e-15 0.000000e+00 0.000000e+00 3.460000e+01
-1.432264e+02 5.316000e+00 6.645000e-16 -4.124000e+00 0.000000e+00 4.063000e+01 1.156000e-14 0.000000e+00 0.000000e+00 6.247000e+00
-1.431704e+02 6.237000e+00 3.819000e-16 3.819000e-16 0.000000e+00 1.317000e+01 2.962000e-15 0.000000e+00 0.000000e+00 3.160000e+01
-1.431682e+02 1.181000e+01 -3.851000e+00 -1.490000e+01 0.000000e+00 1.363000e+01 2.561000e+00 0.000000e+00 0.000000e+00 1.587000e+01
